OTU ID,ZLMCA,ZLMHP,ZLMPM,ZLMSS,ZLMVL,ZPFCA,ZPFMV,ZPFPM,ZPFRR,ZPFSS,ZPFVL,ZSLCA,ZSLHP,ZSLPB,ZSLPM,ZSLRA,ZSLSS,ZSLVL
OTU14608,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
OTU14609,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
OTU14610,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
OTU14611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14613,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU14615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU14617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
OTU14618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1462,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
OTU14620,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
OTU14621,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
OTU14625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14629,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
OTU1463,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
OTU14632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14633,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14634,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
OTU14635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
OTU14636,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
OTU14639,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
OTU1464,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
OTU14640,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14641,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14642,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
OTU14643,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU14644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU14645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU14647,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
OTU14648,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
OTU14649,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
OTU1465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
OTU14650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14652,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14653,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
OTU14654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU14655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU14657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
OTU14658,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
OTU1466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14660,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
OTU14661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU14662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14663,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU14667,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
OTU14669,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU1467,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1
OTU14672,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
OTU14673,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
OTU14674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14675,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU14676,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
OTU14677,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU14678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14679,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
OTU1468,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
OTU14680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14681,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
OTU14682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU14684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
OTU14686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU14687,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
OTU14688,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
OTU14689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU1469,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
OTU14691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU14692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU14693,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
OTU14694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU14696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU1470,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
OTU14701,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU14704,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14706,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
OTU14709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU1471,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
OTU14710,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14711,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
OTU14712,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14713,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU14716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14717,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU14720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU14724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU14726,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU1473,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1
OTU14732,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14733,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
OTU14734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU14738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU1474,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0
OTU14740,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
OTU14741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14743,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
OTU14744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14745,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OTU14749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU14750,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
OTU14752,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
OTU14753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU14758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
OTU14760,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
OTU14761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU14762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14764,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
OTU14765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU14766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU14769,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OTU1477,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
OTU14770,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU14771,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
OTU14772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OTU14773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
OTU1478,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0
OTU14784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU14786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU14788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU1479,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
OTU14791,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
OTU14793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
OTU14794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU14796,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
OTU14797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
OTU14798,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU1480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU14800,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU14801,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
OTU14802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
OTU14803,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU14805,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OTU14806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU14807,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OTU14808,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU14809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU1481,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
OTU14812,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
OTU14813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
OTU14814,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
OTU14815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU14816,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14819,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
OTU1482,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
OTU14820,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14828,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
OTU14830,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14832,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14837,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OTU14838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14839,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
OTU1484,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
OTU14840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU14844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14846,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
OTU14847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU14850,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
OTU14851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU14852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU14855,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU14856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU14858,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU1486,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1
OTU14864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14873,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
OTU14877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1488,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU14880,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14882,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14885,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
OTU14886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU14887,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
OTU14888,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14889,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU1489,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
OTU14890,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14892,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
OTU14893,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
OTU14894,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
OTU14895,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OTU14897,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
OTU14898,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
OTU14899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
OTU1490,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0
OTU14901,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU14905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU14907,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
OTU1491,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
OTU14915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU14918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OTU14926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14927,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
OTU1493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
OTU14930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14931,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OTU14933,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
OTU14937,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0
OTU1494,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
OTU14941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14943,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14944,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14945,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
OTU14946,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
OTU14947,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14949,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU1495,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1
OTU14956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
OTU14957,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
OTU14958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1496,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0
OTU14961,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU14962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU14966,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
OTU14967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU14969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU14970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU14975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU14981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
OTU14985,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
OTU14993,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU15,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0
OTU1500,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
OTU15005,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU15006,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0
OTU15009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU1501,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
OTU15012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU15020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU15021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU15025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU15027,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
OTU1503,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OTU1504,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0
OTU15040,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU15044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU15046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU1505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU15051,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
OTU15052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU15058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU1506,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
OTU15061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
OTU1507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU15071,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OTU15075,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU1508,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
OTU15080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
OTU1509,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
OTU15094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15098,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0
OTU1510,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
OTU1511,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
OTU15111,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
OTU15113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU15116,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
OTU1512,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
OTU15120,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
OTU15121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU15123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU1513,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
OTU15133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU15134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU15139,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
OTU1514,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
OTU15140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU15148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU15149,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU1515,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
OTU15157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
OTU1516,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
OTU15160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
OTU1517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1518,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
OTU15181,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
OTU1519,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
OTU15196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU1520,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OTU15203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU15207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1521,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
OTU15212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
OTU15225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU15229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU1523,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU15234,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
OTU1524,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
OTU15249,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
OTU1525,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU1526,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
OTU1527,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU15270,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
